Source,Target,Gen_comp,ChrF,Cos_sim_t5
Well i some things here christmas.,Well i have some things in here for christmas.,Well i have some things to do here for christmas.,86.09286049647716,0.8886955
So we and went grassy part tenniss court.,So we hurried up and went in the grassy part by the tennis courts.,So we went to the grassy part of the tennis court.,52.81478045604047,0.93261296
I make it.,I always make it too strong.,I will make it.,21.630505227533977,0.747208
Ones that i do.,The ones that i just mentioned do.,One that i do not know.,18.573765112907108,0.67326176
I question about england nineteen ten.,I have a question about england in nineteen ten too.,I have a question about england nineteen ten.,81.1867542258913,0.9608673
What can councils or what is going.,What can the coordinating council or what is going to be.,What can councils do or what is going on.,49.004501482740395,0.86899334
I ton of chutney.,I have tons of chutney.,I have a ton of chutney.,64.5482271856111,0.9953524
I want you i mean i like.,I do not want to hurt you i mean i like.,I want you to know i mean i like.,47.202085063533865,0.86332595
Be nice it couch but you have.,Be nice to put it behind the couch but then you have.,Be nice to it on the couch but you have to.,51.05404554672429,0.84139323
Oh i got go.,Oh i got to go.,Oh i got to go.,100.0,1.0
We people in prisons.,We put people in prison.,We have people in prison.,73.73009665009155,0.9581189
Time changed it,The time has changed it is.,Time changed it.,42.4500031664856,0.9013957
That right i heard it.,That is right i heard it later.,That is right i heard it.,77.29539081754918,0.8795669
We get it.,We will get to it.,We get to it.,54.04108166149276,0.93380153
That what i assumed.,That is what i assumed.,That is what i assumed.,100.0,0.99999976
Did them around there years.,Did not see them around there last year.,Did they go around there for years.,41.628915172307586,0.7183518
They are growing.,They are still growing.,They are growing.,59.095191207140886,0.93576837
She something it.,She might have done something with it.,She did something about it.,33.281807629452835,0.8336215
I have working on my grade cards.,I have got to start working on my grade cards too.,I have been working on my grade card.,56.44480470975902,0.9192958
I hope they do.,I hope they do too.,I hope they do.,73.23930714010343,0.9685031
You but it okay now.,You know but it is okay now.,You know but it is okay now.,100.0,1.0000005
Well i you back andy.,Well listen i am going to pass you back to andy.,Well i think you have to go back andy.,26.308827192827692,0.8552072
Not holler like that.,Do not holler like that.,Not holler like that.,84.64306399121192,0.9819162
If they are arrival you are it down.,So if they are a vfr arrival you are supposed to write it down.,If they are coming to you are going to bring it down.,33.190501897458375,0.7169478
But i what i i am.,But i think what i want to do is i am going to.,But i know what i am doing i am.,26.187189168557907,0.8004916
Or tell judge and we take break.,Or tell the judge and we can take a break.,Or tell the judge and we will take a break.,81.06436679261378,0.99142003
It little rules like that i remember.,See it is little rules like that i am not going to remember.,It is a little bit like that i remember.,42.34545597861861,0.73255855
We what was agreement.,We have to really hone in o what was the agreement.,We did not know what was agreed on.,26.10435742181653,0.88943374
And when you have it you it.,And when you do not have it you really envy it.,And when you have it you will have it.,47.56173437999319,0.73845667
And he wrote luther.,And he wrote to luther.,And he wrote luther.,73.09640430640648,0.9607395
You still hear planes.,You can still hear the planes.,You still hear planes.,55.01107816678038,0.97777504
What was it her son in.,What was it uh the her son came in.,What was it that she put her son in.,49.0989034423651,0.9020927
Which i i say educations.,Which i come back i say is right education.,Which i i say is education.,47.67568593723483,0.9001119
He but he how mix friends at.,He is but he does not understand how to mix friends at all.,He is not but he knows how to mix with friends at.,42.356649158005474,0.8146757
The things they said.,Besides all the things they already said.,The things they said.,43.620999689575555,0.83171886
But that they today.,But that is all they get today.,But that is what they are doing today.,51.19961266475528,0.8181374
It must four to six months my dad.,It must have been four to six months after my dad died.,It must take four to six months for my dad to get.,50.024731650746524,0.8417649
Well we fran.,Well we had heard of fran.,Well we are fran.,38.712901867646465,0.8546045
I last night and you.,I came home last night and told you.,I was sleeping last night and you know.,44.00913214791829,0.8319334
And that young people have done.,And that maybe young people nowadays would not have done.,And that young people have done.,46.786723876396024,0.80171263
He do anything uh freedoms.,He could go anywhere do anything uh absolute freedom.,He does not do anything uh freedom.,42.68845396798228,0.7726157
Well i that just time.,Well i mean that is just wasting time.,Well i thought that just took a long time.,35.40545252942389,0.7865208
They you know them be friends again.,They are trying to b you know have them be friends again.,They you know will be friends again.,46.28100708772677,0.9016077
You insides of room.,You know the inside of the room.,You have to go inside the room.,44.96386936221166,0.8419424
You us what you like and not dear.,You have never told us what you like and do not like dear.,You tell us what you like and not dear.,45.49844858185521,0.87150323
I going i and.,No i am going to switch i think and.,I am going to go i and.,37.58322010482026,0.8509519
Well you should.,Well you should eat.,Well you should.,76.18727025862638,0.8746189
There a networking meeting on friday.,There is uh a networking meeting going on friday.,There is a networking meeting on friday.,76.47746457716873,0.9900869
She to everything it matter.,She is allergic to everything it does not matter.,She has to do everything it does not matter.,69.48227875193152,0.82618755
He healed very.,He healed very quickly.,He healed very well.,57.47947570698727,0.9526514
I take cab i.,I would not take a cab when i was young.,I take a cab i.,23.951206025888503,0.74845135
They annoy me.,They just really annoy me.,They annoy me.,44.532256557714135,0.95109
Well dale her.,Well dale will help her.,Well dale sat down with her.,41.562393687147626,0.86173064
Be forever with him.,Mine to be forever with him.,Be forever with him.,69.72055549223653,0.9363253
Shoots twentyfive or.,Like shoot for say twentyfive or.,Shoots twentyfive or so.,49.47159999141963,0.85054314
I will that position anymore.,I will not be put in that position anymore.,I will not be in that position anymore.,84.3075651187524,0.9759714
And i think it i it is right thing.,And i think it i think it is the right thing to do.,And i think it is i think it is the right thing.,82.83994476656574,0.9840428
Oh it what you always wanted.,Oh it is just what you have always wanted.,Oh it is what you always wanted.,61.09419808215559,0.976351
Just the whole things and,Just take the whole thing and do not.,Just the whole thing and all.,60.826522165026745,0.7897175
Meat and fish and idea bothers me but i everything.,Like meat and fish and the idea bothers me but i eat everything else.,Meat and fish and the idea bothers me but i do not know anything.,65.58138345388858,0.85433084
And that is people do not.,And that is why people do not vote.,And that is why people do not.,83.52863947750505,0.8217407
Oh you wrote what.,Oh you wrote down what s.,Oh you wrote what.,55.035701786594196,0.89570487
How i help you all.,How can i help you with all this.,How i can help you all.,34.79538730750314,0.8770577
My wife grew in south dakota.,My wife is grew up in south dakota.,My wife grew up in south dakota.,83.1228132217191,0.99715686
What you had.,What you had for.,What you had.,69.27893978527027,0.93488806
I you know and.,I ended up you know and.,I think you know and.,54.0470910096366,0.7812262
Because they got cabinet.,Because they have got dark cabinets.,Because they got a cabinet.,52.331443300688896,0.860828
Let us watch now and occur.,Let us watch now and see what occurs.,Let us watch now and see what happens.,75.58234874760754,0.9954189
