Source,Target,Gen_comp,ChrF,Cos_sim_t5,BLEU,RougeL
And those is what salt.,And that is what separates the salt out.,And those is what salt.,33.1193285687,0.8658548594000001,0.0,0.6153846106508877
Do it i get some.,Do not do it yet i need to get some.,Do it i get some.,31.9677137496,0.8524497747,0.0,0.6666666622222223
Like you were doing front roll.,Like you were doing a front roll out.,Like you were doing a front roll.,87.8769581589,0.9751873016,0.767279645960659,0.9333333283555556
I did that.,I did not catch that.,I did that.,29.5776531199,0.6967958808,0.0,0.7499999953125
They our lawns.,They would mow their lawns.,They are our lawns.,34.1807022929,0.8379089832000001,0.0,0.4444444395061729
Hm i radio stati.,Hm should i turn on the radio stati.,Hm i radio stati.,38.4443231824,0.8351109624,0.0,0.6666666622222223
Iʔs i had this tat that point week.,Iʔ i had not thought of that at tat that point last week.,Is i had this tat that point week.,39.2610888544,0.7653065920000001,0.0,0.5999999952
Yeah you said i.,Yeah you said i could.,Yeah you said i said i.,62.6621118533,0.8811827898,0.4347208719449915,0.8888888839506174
Jamie old lady went and them.,So jamie the old lady went and yelled at them.,Jamie old lady went and they went.,47.2539898657,0.8357124329000001,0.2512421854739509,0.49999999531250006
And how do i get them.,And how do i get them to pay.,And how do I get them.,53.5912479168,0.8364847898000001,0.0,0.7142857093877552
I not know what.,I do not know what.,I don't know what.,71.1971361971,0.9925073981,0.0,0.6666666617283951
And where you idea.,And where do you get the ideas.,And where are you going to put your idea.,38.606911952,0.8624905944,0.0,0.37499999507812504
To cover checking.,To cover the checking.,To cover checking.,67.6471145066,0.9852373600000001,0.0,0.8571428522448981
Like jokey thing like.,Just like just little jokey things just like.,Like jokey thing like.,37.7757188837,0.9309750795,0.0,0.39999999520000007
These top you with it.,That is just a little top you can wear with it.,These are the top you have with it.,33.2905521818,0.8685584068000001,0.0,0.42105262670360116
This aunt is coming.,This aunt is coming down here.,This aunt is coming.,65.0804953171,0.9499585629,0.4739878501170792,0.7999999952000001
Goes that i if i get this.,Goes to that i wonder if i can get into this.,Goes that i if i get this.,30.3668168067,0.7831418514,0.0,0.7499999953125
And i what they were.,And i cannot even remember what they all were.,And i thought what they were.,29.810839639,0.7325416207000001,0.0,0.6666666618666668
And also ceiling.,And also the ceiling fell down already.,And also the ceiling.,53.1152629006,0.8192753792,0.3880684294761698,0.7272727226446282
You i mean you into the horses the.,You know i mean you get into the big horses the.,You i mean you are into the horses.,43.3795915744,0.8444299698000001,0.0,0.7777777728395062
They they them.,They have they call them.,They threw them.,26.1915792025,0.7423678041,0.0,0.49999999531250006
If our peopl realize importance museum protect arts.,If our military peopl realize the importance of museums protect all the great art.,If our peopl realize importance museum protect arts.,49.5806889387,0.9238392115,0.0,0.5714285667120181
You the pasta.,You have the pasta.,You are the pasta.,63.3311082934,0.9338735938,0.0,0.749999995
I knew you have hokkaidoes series.,No well i knew you have that other hokkaido series.,I knew you have hokkaidoes series.,50.0238842056,0.9512664676,0.0,0.49999999531250006
You and they can people.,You know and they cannot lie to the people.,You and they can't see people.,46.2343722263,0.6945050955000001,0.0,0.5333333285333334
Hoo we go i am his tiptoes what you.,Hoo there we go i am on my tiptoes what are you waiting for.,Hoo we go i am his tiptoes what you.,37.5083934869,0.8806978464,0.20969025558524573,0.6956521691493385
Course we call it sholidss.,Of course we call it a sholids.,Course we call it sholidss.,68.4602936252,0.9712949991000001,0.0,0.499999995138889
I guess they are bright goldfish.,I guess they are very bright about goldfish.,I guess they are bright goldfish.,64.6362310529,0.9259406924,0.3818502221061359,0.8571428522448981
They all the windows.,They insulate all around the windows with.,They all the windows.,33.828589376,0.8359396458,0.0,0.7272727226446282
I uh around repairs man.,I was uh messing around with the repair man.,I uh around the repairs man.,39.5111482669,0.8329678774,0.0,0.6666666618666668
But anyway we horse hoove one cannery they.,But anyway we get these horse hooves from this one cannery they.,But anyway we horse hoove one cannery they.,61.986050797,0.9302917719,0.28617394805234075,0.6999999952000001
They had a cysts her.,They had a cyst on her ovary.,They had a cyst on her.,74.9247435857,0.9616233110000001,0.7289545183625967,0.9230769181065088
Go to top stairs.,Go up to the top of the stairs go straight ahead.,Go to the top stairs.,29.5000432431,0.9159998894,0.0,0.6666666622222223
It is kind sad you.,It is kind of sad when you think about.,It is kind sad you.,29.3691813632,0.8783303499,0.0,0.7142857096938776
I packed two bags.,I packed two bags full.,I packed two bags.,73.8524432878,0.9539989829000001,0.5789300674674098,0.8888888839506174
You had something of your system.,You had to get something out of your system.,You had something of your system.,66.245781387,0.8996384144,0.3310175185585074,0.7999999952000001
And i it explains.,And i thought it explains.,And i figured it explains.,53.454819461,0.9804104567,0.0,0.7999999950000002
Because obviously if you and this changed.,Because obviously if you are having and this has changed.,Because obviously if you and this changed.,69.6753687248,0.9346472025,0.3210589238086879,0.8235294069204152
Group atom out.,A group of atoms hanging out.,Group the atom out.,24.1629975114,0.8690623045,0.0,0.1999999952000001
I two pallets.,I packed two pallets.,I have two pallets.,58.5628938351,0.9260112047,0.0,0.749999995
They shoved insulation they something.,Then they shoved in insulation then they put more something else.,They shoved insulation they are something.,57.9668750309,0.9332554340000001,0.0,0.49999999531250006
You afraid of him paul i do not.,Were you afraid of him paul as well i do not know.,You are afraid of him paul i do not.,53.3308679221,0.9053010941,0.29100425073782826,0.6666666617687076
I i really these are the.,I mean i really think those are the.,I really i really think these are the.,68.662061874,0.9647594690000001,0.0,0.7999999950222222
She is she like.,She is officially whatever she feels like.,She is like she likes.,21.8656776739,0.8553111553,0.0,0.499999995138889
For ground your wrapping arm,Reach for the ground with your wrapping arm.,For ground your wrapping arm.,54.0051183879,0.8822193146,0.3258798048281462,0.6153846106508877
Now i am going sucker and your feet.,Now i am going to be a sucker and watch your feet.,Now i am going to sucker and your feet.,66.7772964976,0.9227928519,0.4277115991311695,0.8571428522448981
Is like it is.,Is like it is these.,Is like it is.,60.3819286378,0.8176559210000001,0.5789300674674098,0.8888888839506174
Let us suspenses here.,Let us have some suspense here.,Let us suspenses here.,48.0820323148,0.9578482509,0.0,0.5999999952
It warm enough keep pans.,It is warm enough to keep the pan warm.,It is warm enough to keep pans.,67.9576339009,0.9662725925000001,0.5506953149031837,0.7999999950222222
I drove i keys.,I drove here i have keys.,I drove i drove i keys.,38.6078626161,0.9379956722,0.0,0.7999999952000001
Well i having things my teeth.,Well i cannot stand having things in my teeth.,Well i have to have things my teeth.,37.6365347099,0.9044606686000001,0.0,0.6249999950781252
I do that.,I do not want to do that.,I do that.,33.7390774311,0.7507622242,0.0,0.6666666622222223
Well he gone far.,Well he had not gone very far.,Well he went far far.,28.2329255972,0.8467229605000001,0.0,0.5454545408264463
I it all kids.,I gave it all to the kids.,I think it is all kids.,25.0873854515,0.7514764071000001,0.0,0.6153846104142012
And them in and they are places um.,And pushing them in and they are all over the place um.,And they are in and they are places um.,41.6737344792,0.8198672533,0.2405199074547052,0.6315789427146814
And what you.,And so what you have to do.,And what you are.,33.4194588673,0.7952520251,0.0,0.5454545408264463
I can those balloons ittybitty container.,So i can fit all those balloons into this little ittybitty container.,I can put those balloons in a ittybitty container.,58.0617730518,0.9570981264,0.0,0.47619047129251707
I plug not messing.,I hope that plug is not messing up the.,I plug it not messing.,39.6732505934,0.7840789557000001,0.0,0.5714285668367348
You it to what your insulins.,Is you have got to tailor it to what your insulin is.,You know it is to what your insulins are.,44.5864704234,0.885800004,0.0,0.39999999505
Is it going us or we do it.,Is it going to do us or are we going to do it.,Is it going to go us or we do it.,47.5466583632,0.9629804492,0.29559213971659826,0.888888883888889
You probably will have tas.,Then you probably will have a ta.,You probably will have tas.,67.7911801183,0.9583411217000001,0.0,0.499999995138889
Mans can nothing the divine prerogative.,Man can do nothing against the divine prerogative.,Mans can nothing the divine prerogative.,64.5812469363,0.8868633509,0.34191776499651855,0.7142857093877552
You know people who.,You know people who drink.,You know people who.,73.5420938984,0.8895871043,0.5789300674674098,0.8888888839506174
And also a bit youm frequencies response.,And also has a little bit more youm high frequency response.,And also a bit youm frequencies response.,43.8939384596,0.8760831952,0.0,0.6666666619135801
You have christmas.,You have a merry christmas.,You have a christmas.,65.6362978522,0.9415897727,0.0,0.8888888839506174
Courses that may what happens to big nothing.,Course that may be what happens prior to the big nothing.,Courses that may not mean what happens to big nothing.,58.6924232672,0.8242903352000001,0.0,0.6666666616780046
And i did not have.,And uh i sure did not have.,And i did not have to have.,51.7424791554,0.8342597485000001,0.0,0.7692307642603551
You can lead hearts unless hearts been also.,You cannot lead hearts unless hearts have already been dropped also.,You can lead hearts unless hearts have been also.,59.471766117,0.9195557833,0.39388950604841483,0.7777777728395062
Well i some things here christmas.,Well i have some things in here for christmas.,Well i have some things here on christmas.,73.9261063682,0.9643183947,0.474954953300978,0.823529406782007
So we and went grassy part tenniss court.,So we hurried up and went in the grassy part by the tennis courts.,So we and went to the grassy part tenniss court.,49.7208817625,0.933673799,0.0,0.6086956472589792
I make it.,I always make it too strong.,I can make it.,21.8645058354,0.7290375233,0.0,0.5999999952
Ones that i do.,The ones that i just mentioned do.,Ones that i do.,28.3910724372,0.7775794268,0.0,0.5454545408264463
I question about england nineteen ten.,I have a question about england in nineteen ten too.,I asked about england nineteen ten.,49.2477744894,0.9384355545,0.0,0.6249999953125001
What can councils or what is going.,What can the coordinating council or what is going to be.,What can councils or what is going.,47.6234550876,0.8937208652,0.25916266987614406,0.6666666619135801
I ton of chutney.,I have tons of chutney.,I have a ton of chutney.,64.5482271856,0.9953523874,0.0,0.7272727223140496
